% Model,hexagon_return.mph
% Version,COMSOL 5.1.0.145
% Date,"May 26 2017, 13:15"
% Dimension,2
% Nodes,25564
% Expressions,3
% Description,Contour
% x,y,IsoLevel,Color,Radius
-0.5685749999992454,-0.0024681724020924655,-0.32744420517241885,-0.4999999999999028,4.0E-4
-0.5642999999969837,6.91068188847903E-17,-0.32744420517241885,0.5000000000001654,4.000000000000001E-4
0.28214999999809826,-0.4886981353522647,-0.32744420517241885,2.2994877393794067E-14,3.9999999999999996E-4
0.28214999999850954,0.49363448015712996,-0.32744420517241885,2.0714541192212505E-14,3.9999999999999996E-4
0.28642500000095106,-0.4911663077546971,-0.32744420517241885,0.5000000000000456,4.000000000000001E-4
0.2821499999985091,0.4886981353529763,-0.32744420517241885,-0.4999999999999777,4.0E-4
-0.5642999999969837,6.910681888479032E-17,-0.32744420517241885,-0.49999999999988565,4.0E-4
-0.568574999999246,0.0024681724020914745,-0.32744420517241885,0.5000000000001448,3.9999999999999996E-4
0.2821499999980981,-0.4936344801571299,-0.32744420517241885,3.234745804572751E-14,4.0E-4
0.2821499999985091,0.48869813535297624,-0.32744420517241885,4.0692548511870735E-14,4.0E-4
0.2821499999980983,-0.4886981353522648,-0.32744420517241885,0.5000000000000384,4.0E-4
0.2864250000007459,0.49116630775505243,-0.32744420517241885,-0.49999999999997685,4.0E-4
-0.5551538562379208,-0.0013012645074716226,-0.3241533086380118,-0.4999999999998401,4.0E-4
-0.5575885425798944,-0.002706931322402808,-0.3241533086380118,-0.49999999999984984,4.000000000000001E-4
-0.5551538562379212,0.0013012645074709603,-0.3241533086380118,0.5000000000002138,4.0E-4
-0.5657249999992242,0.00740451720370051,-0.3241533086380118,0.5000000000001628,3.9999999999999996E-4
-0.5528999999968949,6.854534753978156E-17,-0.3241533086380118,0.5000000000002246,4.0E-4
0.2764499999980536,-0.48142797476466936,-0.3241533086380118,9.769962616701378E-15,4.0E-4
0.27644999999805314,-0.4936344801571299,-0.3241533086380118,3.309352791828149E-14,4.000000000000001E-4
0.2764499999980536,-0.47882544574904473,-0.3241533086380118,5.7932542375178705E-15,4.0E-4
0.27644999999846465,0.4814279747646694,-0.3241533086380118,6.50400161081855E-14,4.0E-4
0.27644999999846476,0.48423930839449714,-0.3241533086380118,5.3981785706726375E-14,4.000000000000001E-4
0.27870385623967064,-0.48012671025685705,-0.3241533086380118,0.5000000000000219,4.000000000000001E-4
